timestamp,river_id,river_name,osm_id,station_lat,station_lon,water_level_m,discharge_cumecs,discharge_daily_mean,discharge_daily_max,discharge_daily_min,warning_level_m,danger_level_m,flood_level_m,flood_status,source
2024-07-15T06:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.169,8.46,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T07:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.166,8.31,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T08:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.165,8.26,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T09:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.166,8.31,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T10:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.169,8.46,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T11:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.174,8.69,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T12:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.18,8.99,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T13:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.187,9.34,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T14:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.194,9.72,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T15:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.202,10.1,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T16:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.209,10.45,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T17:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.215,10.75,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T18:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.22,10.98,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T19:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.223,11.13,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T20:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.224,11.18,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T21:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.223,11.13,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T22:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.22,10.98,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-15T23:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.215,10.75,9.6,11.47,7.81,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T00:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.272,13.6,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T01:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.263,13.14,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T02:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.253,12.65,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T03:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.243,12.16,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T04:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.234,11.7,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T05:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.226,11.31,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T06:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.22,11.01,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T07:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.216,10.82,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T08:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.215,10.75,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T09:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.216,10.82,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T10:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.22,11.01,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T11:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.226,11.31,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T12:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.234,11.7,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T13:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.243,12.16,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T14:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.253,12.65,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T15:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.263,13.14,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T16:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.272,13.6,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T17:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.28,13.99,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T18:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.286,14.29,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T19:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.29,14.48,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T20:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.291,14.55,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T21:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.29,14.48,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T22:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.286,14.29,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-16T23:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.28,13.99,12.83,15.98,11.02,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T00:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.296,14.82,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T01:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.287,14.33,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T02:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.276,13.79,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T03:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.265,13.25,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T04:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.255,12.76,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T05:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.247,12.33,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T06:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.24,12.0,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T07:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.236,11.79,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T08:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.234,11.72,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T09:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.236,11.79,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T10:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.24,12.0,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T11:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.247,12.33,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T12:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.255,12.76,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T13:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.265,13.25,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T14:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.276,13.79,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T15:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.287,14.33,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T16:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.296,14.82,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T17:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.305,15.25,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T18:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.312,15.58,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T19:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.316,15.79,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T20:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.317,15.86,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T21:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.316,15.79,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T22:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.312,15.58,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-17T23:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.305,15.25,12.44,15.98,9.96,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T00:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.32,16.01,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T01:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.309,15.47,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T02:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.298,14.89,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T03:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.286,14.31,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T04:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.275,13.77,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T05:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.266,13.31,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T06:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.259,12.96,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T07:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.255,12.73,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T08:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.253,12.66,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T09:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.255,12.73,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T10:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.259,12.96,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T11:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.266,13.31,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T12:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.275,13.77,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T13:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.286,14.31,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T14:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.298,14.89,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T15:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.309,15.47,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T16:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.32,16.01,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T17:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.329,16.47,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T18:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.336,16.82,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T19:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.341,17.05,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T20:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.342,17.12,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T21:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.341,17.05,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T22:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.336,16.82,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-18T23:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.329,16.47,15.28,20.13,11.82,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T00:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.309,15.43,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T01:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.298,14.91,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T02:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.287,14.35,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T03:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.276,13.79,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T04:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.265,13.27,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T05:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.257,12.83,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T06:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.25,12.49,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T07:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.245,12.27,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T08:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.244,12.2,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T09:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.245,12.27,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T10:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.25,12.49,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T11:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.257,12.83,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T12:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.265,13.27,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T13:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.276,13.79,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T14:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.287,14.35,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T15:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.298,14.91,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T16:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.309,15.43,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T17:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.317,15.87,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T18:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.324,16.21,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T19:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.329,16.43,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T20:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.33,16.5,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T21:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.329,16.43,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T22:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.324,16.21,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-19T23:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.317,15.87,13.82,16.18,11.68,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T00:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.25,12.52,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T01:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.242,12.1,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T02:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.233,11.65,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T03:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.224,11.2,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T04:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.216,10.78,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T05:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.208,10.41,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T06:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.203,10.14,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T07:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.199,9.96,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T08:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.198,9.9,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T09:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.199,9.96,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T10:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.203,10.14,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T11:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.208,10.41,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T12:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.216,10.78,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T13:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.224,11.2,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T14:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.233,11.65,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T15:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.242,12.1,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T16:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.25,12.52,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T17:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.258,12.89,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T18:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.263,13.16,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T19:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.267,13.34,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T20:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.268,13.4,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T21:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.267,13.34,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T22:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.263,13.16,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-20T23:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.258,12.89,12.36,14.49,10.43,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T00:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.175,8.77,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T01:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.17,8.48,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T02:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.163,8.16,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T03:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.157,7.84,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T04:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.151,7.55,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T05:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.146,7.29,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T06:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.142,7.1,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T07:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.14,6.98,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T08:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.139,6.94,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T09:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.14,6.98,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T10:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.142,7.1,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T11:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.146,7.29,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T12:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.151,7.55,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
2024-07-21T13:00:00,R001,Netravathi,2316598,12.8523,74.8301,3.157,7.84,8.81,11.74,7.24,10.06,14.06,18.06,NORMAL,Open-Meteo_GloFAS_Real
