timestamp,latitude,longitude,city,rain_1h_mm,rain_3h_mm,rain_24h_mm,humidity_pct,temp_celsius,wind_speed_ms,pressure_hpa,source,api_endpoint
2024-06-26T05:00,12.8698,74.8431,Mangalore,0.7,5.5,68.6,91,25.0,15.3,999.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T06:00,12.8698,74.8431,Mangalore,2.1,4.1,70.0,92,25.5,18.7,999.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T07:00,12.8698,74.8431,Mangalore,5.8,8.600000000000001,74.7,93,25.5,22.1,1000.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T08:00,12.8698,74.8431,Mangalore,6.7,14.600000000000001,81.2,91,25.8,17.2,1000.3,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T09:00,12.8698,74.8431,Mangalore,1.8,14.3,78.89999999999999,92,26.0,12.5,1000.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T10:00,12.8698,74.8431,Mangalore,0.4,8.9,78.10000000000001,89,26.5,16.8,1001.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T11:00,12.8698,74.8431,Mangalore,1.1,3.3000000000000003,74.8,84,26.8,19.3,1000.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T12:00,12.8698,74.8431,Mangalore,1.3,2.8000000000000003,74.3,86,26.2,21.0,1000.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T13:00,12.8698,74.8431,Mangalore,2.0,4.4,75.8,90,25.6,20.1,1000.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T14:00,12.8698,74.8431,Mangalore,1.3,4.6000000000000005,73.69999999999999,93,25.5,18.7,1000.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T15:00,12.8698,74.8431,Mangalore,2.6,5.9,75.0,94,24.2,16.1,999.8,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T16:00,12.8698,74.8431,Mangalore,3.5,7.4,77.2,93,24.9,14.5,999.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T17:00,12.8698,74.8431,Mangalore,2.1,8.200000000000001,75.89999999999999,92,24.4,16.9,1000.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T18:00,12.8698,74.8431,Mangalore,2.7,8.3,75.39999999999999,92,25.2,13.7,1000.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T19:00,12.8698,74.8431,Mangalore,1.7,6.5,66.4,93,24.9,18.4,1001.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T20:00,12.8698,74.8431,Mangalore,4.2,8.600000000000001,64.4,94,24.8,15.6,1001.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T21:00,12.8698,74.8431,Mangalore,1.2,7.1,61.1,93,25.2,11.5,1002.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T22:00,12.8698,74.8431,Mangalore,1.6,7.0,55.4,92,25.2,17.7,1002.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-26T23:00,12.8698,74.8431,Mangalore,2.8,5.6,54.2,94,24.8,15.9,1002.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T00:00,12.8698,74.8431,Mangalore,1.8,6.199999999999999,54.2,93,25.0,16.8,1002.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T01:00,12.8698,74.8431,Mangalore,1.6,6.2,55.099999999999994,93,25.4,18.4,1000.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T02:00,12.8698,74.8431,Mangalore,3.9,7.3,57.7,93,24.8,17.6,1001.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T03:00,12.8698,74.8431,Mangalore,1.6,7.1,55.8,92,24.8,21.7,1001.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T04:00,12.8698,74.8431,Mangalore,2.4,7.8999999999999995,56.900000000000006,94,24.5,12.3,1000.8,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T05:00,12.8698,74.8431,Mangalore,1.5,5.5,57.7,92,25.0,14.1,1001.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T06:00,12.8698,74.8431,Mangalore,5.1,9.0,60.699999999999996,93,25.5,16.9,1001.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T07:00,12.8698,74.8431,Mangalore,3.7,10.3,58.6,92,25.4,15.1,1002.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T08:00,12.8698,74.8431,Mangalore,2.3,11.1,54.199999999999996,92,25.3,17.9,1002.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T09:00,12.8698,74.8431,Mangalore,3.8,9.8,56.2,93,25.6,11.2,1002.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T10:00,12.8698,74.8431,Mangalore,2.6,8.7,58.4,93,25.0,19.5,1003.3,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T11:00,12.8698,74.8431,Mangalore,5.1,11.5,62.4,96,24.1,14.5,1003.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T12:00,12.8698,74.8431,Mangalore,1.8,9.5,62.900000000000006,94,24.6,7.6,1002.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T13:00,12.8698,74.8431,Mangalore,0.8,7.699999999999999,61.7,86,26.9,12.1,1002.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T14:00,12.8698,74.8431,Mangalore,0.9,3.5,61.3,89,26.1,13.2,1002.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T15:00,12.8698,74.8431,Mangalore,1.7,3.4000000000000004,60.4,93,25.0,12.0,1001.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T16:00,12.8698,74.8431,Mangalore,2.9,5.5,59.8,94,23.5,7.2,1001.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T17:00,12.8698,74.8431,Mangalore,1.5,6.1,59.199999999999996,96,23.5,5.0,1001.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T18:00,12.8698,74.8431,Mangalore,0.6,5.0,57.1,93,25.3,12.6,1001.4,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T19:00,12.8698,74.8431,Mangalore,1.0,3.1,56.4,91,25.4,8.9,1002.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T20:00,12.8698,74.8431,Mangalore,0.5,2.1,52.7,93,25.5,11.7,1002.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T21:00,12.8698,74.8431,Mangalore,0.1,1.6,51.6,93,25.5,10.2,1003.4,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T22:00,12.8698,74.8431,Mangalore,1.1,1.7000000000000002,51.099999999999994,96,24.0,6.1,1004.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-27T23:00,12.8698,74.8431,Mangalore,3.6,4.800000000000001,51.9,95,24.0,8.0,1004.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T00:00,12.8698,74.8431,Mangalore,2.2,6.9,52.3,96,24.2,14.9,1003.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T01:00,12.8698,74.8431,Mangalore,0.4,6.2,51.1,91,24.6,8.0,1002.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T02:00,12.8698,74.8431,Mangalore,0.8,3.4000000000000004,48.0,97,24.0,9.7,1002.3,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T03:00,12.8698,74.8431,Mangalore,1.7,2.9,48.1,96,23.4,5.7,1002.3,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T04:00,12.8698,74.8431,Mangalore,1.1,3.6,46.800000000000004,97,23.5,6.0,1002.3,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T05:00,12.8698,74.8431,Mangalore,0.7,3.5,45.99999999999999,97,23.2,9.0,1002.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T06:00,12.8698,74.8431,Mangalore,1.7,3.5,42.6,95,23.9,4.0,1002.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T07:00,12.8698,74.8431,Mangalore,0.8,3.2,39.699999999999996,95,24.3,7.9,1003.3,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T08:00,12.8698,74.8431,Mangalore,0.2,2.6999999999999997,37.6,89,25.5,12.4,1003.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T09:00,12.8698,74.8431,Mangalore,0.1,1.1,33.9,88,26.0,14.4,1003.8,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T10:00,12.8698,74.8431,Mangalore,0.2,0.5,31.5,86,26.4,14.9,1003.8,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T11:00,12.8698,74.8431,Mangalore,0.3,0.6000000000000001,26.7,85,27.0,17.8,1003.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T12:00,12.8698,74.8431,Mangalore,0.2,0.7000000000000001,25.1,83,27.5,16.7,1002.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T13:00,12.8698,74.8431,Mangalore,0.2,0.7,24.5,81,28.0,16.3,1002.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T14:00,12.8698,74.8431,Mangalore,1.1,1.5,24.7,88,26.8,12.7,1001.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T15:00,12.8698,74.8431,Mangalore,0.9,2.2,23.9,87,26.0,18.0,1001.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T16:00,12.8698,74.8431,Mangalore,0.7,2.6999999999999997,21.7,92,25.1,11.3,1001.3,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T17:00,12.8698,74.8431,Mangalore,0.7,2.3,20.900000000000002,94,24.6,9.1,1001.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T18:00,12.8698,74.8431,Mangalore,0.0,1.4,20.3,86,26.4,8.9,1001.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T19:00,12.8698,74.8431,Mangalore,1.2,1.8999999999999995,20.5,96,24.8,8.6,1002.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T20:00,12.8698,74.8431,Mangalore,0.2,1.3999999999999995,20.2,93,25.1,11.8,1002.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T21:00,12.8698,74.8431,Mangalore,1.5,2.8999999999999995,21.6,94,24.8,7.4,1003.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T22:00,12.8698,74.8431,Mangalore,0.7,2.3999999999999995,21.2,96,24.6,11.2,1003.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-28T23:00,12.8698,74.8431,Mangalore,0.1,2.2999999999999994,17.700000000000003,97,24.4,9.2,1003.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T00:00,12.8698,74.8431,Mangalore,0.4,1.1999999999999995,15.899999999999999,96,24.5,7.9,1003.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T01:00,12.8698,74.8431,Mangalore,0.7,1.1999999999999995,16.2,96,24.4,8.1,1002.4,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T02:00,12.8698,74.8431,Mangalore,0.6,1.6999999999999993,16.0,97,24.2,7.7,1002.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T03:00,12.8698,74.8431,Mangalore,3.3,4.6,17.6,96,24.3,7.1,1002.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T04:00,12.8698,74.8431,Mangalore,0.7,4.599999999999999,17.2,96,24.1,8.0,1002.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T05:00,12.8698,74.8431,Mangalore,1.1,5.1,17.599999999999998,96,24.0,6.6,1002.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T06:00,12.8698,74.8431,Mangalore,1.6,3.3999999999999995,17.5,96,24.8,5.4,1002.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T07:00,12.8698,74.8431,Mangalore,0.7,3.3999999999999995,17.4,95,25.0,5.9,1003.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T08:00,12.8698,74.8431,Mangalore,0.6,2.9,17.8,93,25.5,10.2,1003.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T09:00,12.8698,74.8431,Mangalore,0.4,1.6999999999999995,18.099999999999998,91,25.8,9.4,1004.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T10:00,12.8698,74.8431,Mangalore,0.1,1.0999999999999996,18.0,88,26.8,10.5,1004.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T11:00,12.8698,74.8431,Mangalore,1.4,1.8999999999999995,19.099999999999998,88,26.8,9.9,1004.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T12:00,12.8698,74.8431,Mangalore,0.3,1.7999999999999996,19.2,83,27.3,15.0,1004.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T13:00,12.8698,74.8431,Mangalore,0.4,2.0999999999999996,19.4,85,26.3,13.6,1003.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T14:00,12.8698,74.8431,Mangalore,0.5,1.1999999999999995,18.799999999999997,81,27.2,14.6,1003.3,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T15:00,12.8698,74.8431,Mangalore,0.3,1.1999999999999995,18.2,83,26.8,14.3,1002.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T16:00,12.8698,74.8431,Mangalore,0.7,1.4999999999999996,18.2,86,26.5,11.4,1002.3,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T17:00,12.8698,74.8431,Mangalore,0.1,1.0999999999999996,17.599999999999998,86,26.6,11.7,1002.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T18:00,12.8698,74.8431,Mangalore,0.1,0.8999999999999995,17.7,86,26.9,10.6,1002.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T19:00,12.8698,74.8431,Mangalore,0.2,0.3999999999999996,16.7,88,26.2,8.0,1002.8,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T20:00,12.8698,74.8431,Mangalore,0.0,0.2999999999999996,16.5,89,26.2,5.3,1003.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T21:00,12.8698,74.8431,Mangalore,0.1,0.2999999999999996,15.1,93,25.5,4.0,1004.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T22:00,12.8698,74.8431,Mangalore,0.3,0.3999999999999995,14.7,94,25.2,4.8,1004.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-29T23:00,12.8698,74.8431,Mangalore,0.3,0.6999999999999995,14.9,93,25.5,5.2,1004.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T00:00,12.8698,74.8431,Mangalore,0.2,0.7999999999999996,14.7,94,25.6,4.8,1004.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T01:00,12.8698,74.8431,Mangalore,0.5,0.9999999999999996,14.5,94,25.5,6.9,1003.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T02:00,12.8698,74.8431,Mangalore,0.2,0.8999999999999995,14.1,94,25.5,5.6,1002.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T03:00,12.8698,74.8431,Mangalore,0.3,0.9999999999999996,11.100000000000001,95,25.4,5.8,1002.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T04:00,12.8698,74.8431,Mangalore,0.7,1.1999999999999995,11.1,95,25.1,7.3,1002.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T05:00,12.8698,74.8431,Mangalore,2.8,3.7999999999999994,12.8,96,24.5,8.3,1003.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T06:00,12.8698,74.8431,Mangalore,0.2,3.6999999999999993,11.4,96,25.3,4.5,1003.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T07:00,12.8698,74.8431,Mangalore,0.9,3.8999999999999995,11.6,95,25.5,7.8,1003.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T08:00,12.8698,74.8431,Mangalore,0.3,1.3999999999999997,11.299999999999999,90,26.0,13.3,1004.4,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T09:00,12.8698,74.8431,Mangalore,9.1,10.299999999999999,20.0,94,25.1,11.5,1005.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T10:00,12.8698,74.8431,Mangalore,1.1,10.499999999999998,21.0,87,26.5,9.4,1005.4,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T11:00,12.8698,74.8431,Mangalore,0.1,10.299999999999999,19.7,86,27.0,11.9,1005.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T12:00,12.8698,74.8431,Mangalore,2.2,3.4000000000000004,21.599999999999998,91,25.8,9.3,1005.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T13:00,12.8698,74.8431,Mangalore,0.3,2.6,21.5,86,26.6,13.6,1004.2,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T14:00,12.8698,74.8431,Mangalore,0.1,2.6,21.099999999999998,84,27.0,15.8,1003.6,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T15:00,12.8698,74.8431,Mangalore,0.1,0.5,20.9,85,26.9,13.4,1002.8,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T16:00,12.8698,74.8431,Mangalore,0.3,0.5,20.5,83,26.9,14.7,1002.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T17:00,12.8698,74.8431,Mangalore,5.8,6.2,26.199999999999996,92,25.7,13.1,1003.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T18:00,12.8698,74.8431,Mangalore,0.3,6.4,26.4,93,25.5,10.4,1003.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T19:00,12.8698,74.8431,Mangalore,1.6,7.7,27.8,94,25.0,10.7,1003.8,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T20:00,12.8698,74.8431,Mangalore,5.8,7.7,33.6,95,24.9,6.5,1004.8,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T21:00,12.8698,74.8431,Mangalore,1.1,8.5,34.6,95,25.0,2.3,1005.0,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T22:00,12.8698,74.8431,Mangalore,0.2,7.1,34.5,96,24.8,6.8,1005.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-06-30T23:00,12.8698,74.8431,Mangalore,0.7,2.0,34.9,97,24.5,6.9,1005.4,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-07-01T00:00,12.8698,74.8431,Mangalore,1.2,2.0999999999999996,35.9,97,24.0,7.7,1004.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-07-01T01:00,12.8698,74.8431,Mangalore,11.8,13.700000000000001,47.2,97,24.0,5.7,1004.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-07-01T02:00,12.8698,74.8431,Mangalore,7.6,20.6,54.6,96,24.1,4.1,1004.1,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-07-01T03:00,12.8698,74.8431,Mangalore,4.4,23.800000000000004,58.7,95,24.2,2.4,1003.9,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-07-01T04:00,12.8698,74.8431,Mangalore,3.3,15.3,61.3,97,24.1,5.6,1003.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-07-01T05:00,12.8698,74.8431,Mangalore,2.2,9.9,60.7,97,23.8,5.0,1003.5,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
2024-07-01T06:00,12.8698,74.8431,Mangalore,0.5,6.0,61.0,95,24.5,5.8,1003.7,Open-Meteo_ERA5_Historical,https://archive-api.open-meteo.com/v1/archive?latitude=12.8698&longitude=74.8431
