timestamp,latitude,longitude,station,tide_height_m,wave_height_m,swell_height_m,storm_surge_m,total_water_level_m,tide_type,datum,source,api_endpoint
2024-06-19T05:00,12.8698,74.8431,Mangalore_Port,1.9913605034004909,1.4,1.3,0.205,2.196360503400491,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T06:00,12.8698,74.8431,Mangalore_Port,1.9620972029263513,1.4,1.3,0.205,2.1670972029263513,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T07:00,12.8698,74.8431,Mangalore_Port,1.7354002270648472,1.38,1.28,0.20199999999999999,1.9374002270648472,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T08:00,12.8698,74.8431,Mangalore_Port,1.3771760746177928,1.38,1.28,0.20199999999999999,1.5791760746177927,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T09:00,12.8698,74.8431,Mangalore_Port,0.9856721785968778,1.38,1.28,0.20199999999999999,1.1876721785968778,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T10:00,12.8698,74.8431,Mangalore_Port,0.6660296910800143,1.4,1.3,0.205,0.8710296910800143,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T11:00,12.8698,74.8431,Mangalore_Port,0.5034057395328899,1.4,1.3,0.205,0.7084057395328899,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T12:00,12.8698,74.8431,Mangalore_Port,0.541462864614416,1.4,1.3,0.205,0.7464628646144159,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T13:00,12.8698,74.8431,Mangalore_Port,0.7715921148910525,1.4,1.3,0.205,0.9765921148910525,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T14:00,12.8698,74.8431,Mangalore_Port,1.1354707288739108,1.4,1.3,0.205,1.3404707288739108,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T15:00,12.8698,74.8431,Mangalore_Port,1.5401679825993848,1.4,1.3,0.205,1.7451679825993849,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T16:00,12.8698,74.8431,Mangalore_Port,1.8818637281264765,1.38,1.28,0.20199999999999999,2.0838637281264765,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T17:00,12.8698,74.8431,Mangalore_Port,2.0721226076966976,1.38,1.28,0.20199999999999999,2.2741226076966976,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T18:00,12.8698,74.8431,Mangalore_Port,2.060093489910836,1.38,1.28,0.20199999999999999,2.262093489910836,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T19:00,12.8698,74.8431,Mangalore_Port,1.8451028791186284,1.38,1.3,0.20299999999999999,2.048102879118628,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T20:00,12.8698,74.8431,Mangalore_Port,1.4765853831157798,1.38,1.3,0.20299999999999999,1.6795853831157799,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T21:00,12.8698,74.8431,Mangalore_Port,1.0415047507962576,1.4,1.3,0.205,1.2465047507962577,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T22:00,12.8698,74.8431,Mangalore_Port,0.6425502374554406,1.4,1.32,0.206,0.8485502374554406,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-19T23:00,12.8698,74.8431,Mangalore_Port,0.3726608464503336,1.42,1.32,0.208,0.5806608464503336,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T00:00,12.8698,74.8431,Mangalore_Port,0.29227751995501283,1.42,1.34,0.209,0.5012775199550128,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T01:00,12.8698,74.8431,Mangalore_Port,0.4149577350119541,1.44,1.34,0.211,0.6259577350119541,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T02:00,12.8698,74.8431,Mangalore_Port,0.7048223738448163,1.44,1.36,0.212,0.9168223738448162,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T03:00,12.8698,74.8431,Mangalore_Port,1.0863027256007554,1.44,1.38,0.21299999999999997,1.2993027256007554,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T04:00,12.8698,74.8431,Mangalore_Port,1.4635790835517017,1.46,1.38,0.21499999999999997,1.6785790835517016,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T05:00,12.8698,74.8431,Mangalore_Port,1.7447220177115268,1.46,1.4,0.21599999999999997,1.9607220177115268,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T06:00,12.8698,74.8431,Mangalore_Port,1.864447788061506,1.46,1.4,0.21599999999999997,2.080447788061506,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T07:00,12.8698,74.8431,Mangalore_Port,1.7998361861440961,1.46,1.4,0.21599999999999997,2.015836186144096,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T08:00,12.8698,74.8431,Mangalore_Port,1.5752001135281568,1.46,1.4,0.21599999999999997,1.7912001135281568,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T09:00,12.8698,74.8431,Mangalore_Port,1.2550604462722574,1.5,1.42,0.22100000000000003,1.4760604462722575,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T10:00,12.8698,74.8431,Mangalore_Port,0.9271632022002345,1.56,1.44,0.22800000000000004,1.1551632022002345,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T11:00,12.8698,74.8431,Mangalore_Port,0.6799311024120726,1.6,1.46,0.23300000000000004,0.9129311024120725,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T12:00,12.8698,74.8431,Mangalore_Port,0.5800643555589367,1.6,1.46,0.23300000000000004,0.8130643555589367,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T13:00,12.8698,74.8431,Mangalore_Port,0.6558839201786805,1.58,1.46,0.23100000000000004,0.8868839201786805,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T14:00,12.8698,74.8431,Mangalore_Port,0.8904975598507892,1.58,1.46,0.23100000000000004,1.1214975598507892,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T15:00,12.8698,74.8431,Mangalore_Port,1.2263632727976377,1.6,1.48,0.23400000000000004,1.4603632727976377,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T16:00,12.8698,74.8431,Mangalore_Port,1.579965289592022,1.6,1.52,0.23600000000000004,1.815965289592022,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T17:00,12.8698,74.8431,Mangalore_Port,1.862821356234604,1.62,1.54,0.23900000000000005,2.101821356234604,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T18:00,12.8698,74.8431,Mangalore_Port,2.0035209247004526,1.66,1.58,0.24500000000000002,2.2485209247004527,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T19:00,12.8698,74.8431,Mangalore_Port,1.9653135904068408,1.7,1.64,0.252,2.2173135904068406,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T20:00,12.8698,74.8431,Mangalore_Port,1.7549486886525978,1.74,1.68,0.258,2.012948688652598,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T21:00,12.8698,74.8431,Mangalore_Port,1.4206952711294527,1.76,1.7,0.261,1.6816952711294526,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T22:00,12.8698,74.8431,Mangalore_Port,1.040177584295805,1.8,1.74,0.267,1.3071775842958049,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-20T23:00,12.8698,74.8431,Mangalore_Port,0.7011670639009815,1.82,1.76,0.27,0.9711670639009815,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T00:00,12.8698,74.8431,Mangalore_Port,0.48016142267973505,1.82,1.78,0.271,0.7511614226797351,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T01:00,12.8698,74.8431,Mangalore_Port,0.4240509735723118,1.84,1.78,0.273,0.6970509735723118,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T02:00,12.8698,74.8431,Mangalore_Port,0.5393267885205086,1.84,1.8,0.274,0.8133267885205087,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T03:00,12.8698,74.8431,Mangalore_Port,0.7913558933625309,1.84,1.8,0.274,1.065355893362531,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T04:00,12.8698,74.8431,Mangalore_Port,1.1137299100924745,1.84,1.8,0.274,1.3877299100924745,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T05:00,12.8698,74.8431,Mangalore_Port,1.425216188116396,1.84,1.8,0.274,1.699216188116396,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T06:00,12.8698,74.8431,Mangalore_Port,1.6500136508679,1.92,1.88,0.28600000000000003,1.9360136508679,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T07:00,12.8698,74.8431,Mangalore_Port,1.7362772105200843,2.02,1.96,0.30000000000000004,2.036277210520084,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T08:00,12.8698,74.8431,Mangalore_Port,1.668386845076805,2.1,2.04,0.31200000000000006,1.980386845076805,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T09:00,12.8698,74.8431,Mangalore_Port,1.4700521612719677,2.08,2.02,0.30900000000000005,1.7790521612719679,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T10:00,12.8698,74.8431,Mangalore_Port,1.19764439689178,2.04,1.98,0.30300000000000005,1.5006443968917802,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T11:00,12.8698,74.8431,Mangalore_Port,0.9255585678214564,2.02,1.96,0.30000000000000004,1.2255585678214564,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T12:00,12.8698,74.8431,Mangalore_Port,0.7273358762687411,2.04,2.0,0.30400000000000005,1.031335876268741,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T13:00,12.8698,74.8431,Mangalore_Port,0.6572569744399718,2.06,2.02,0.30700000000000005,0.9642569744399718,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T14:00,12.8698,74.8431,Mangalore_Port,0.7369269345564953,2.08,2.06,0.31100000000000005,1.0479269345564952,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T15:00,12.8698,74.8431,Mangalore_Port,0.9500797532602331,2.1,2.08,0.31400000000000006,1.264079753260233,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T16:00,12.8698,74.8431,Mangalore_Port,1.2467691070505749,2.14,2.12,0.32000000000000006,1.566769107050575,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T17:00,12.8698,74.8431,Mangalore_Port,1.5557993328851196,2.16,2.14,0.32300000000000006,1.8787993328851198,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T18:00,12.8698,74.8431,Mangalore_Port,1.8022545710572702,2.18,2.14,0.32500000000000007,2.12725457105727,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T19:00,12.8698,74.8431,Mangalore_Port,1.9257855132458614,2.18,2.16,0.32600000000000007,2.2517855132458617,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T20:00,12.8698,74.8431,Mangalore_Port,1.8951903264546468,2.2,2.16,0.32800000000000007,2.223190326454647,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T21:00,12.8698,74.8431,Mangalore_Port,1.7157907334791096,2.2,2.14,0.32700000000000007,2.0427907334791096,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T22:00,12.8698,74.8431,Mangalore_Port,1.427903436075851,2.2,2.14,0.32700000000000007,1.754903436075851,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-21T23:00,12.8698,74.8431,Mangalore_Port,1.096890676477241,2.2,2.12,0.32600000000000007,1.422890676477241,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T00:00,12.8698,74.8431,Mangalore_Port,0.7973062595749187,2.2,2.14,0.32700000000000007,1.1243062595749187,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T01:00,12.8698,74.8431,Mangalore_Port,0.5950453397981211,2.22,2.16,0.33000000000000007,0.9250453397981212,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T02:00,12.8698,74.8431,Mangalore_Port,0.5318316647857595,2.22,2.18,0.33100000000000007,0.8628316647857596,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T03:00,12.8698,74.8431,Mangalore_Port,0.6157477759032042,2.22,2.18,0.33100000000000007,0.9467477759032042,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T04:00,12.8698,74.8431,Mangalore_Port,0.8200005398875025,2.24,2.2,0.3340000000000001,1.1540005398875026,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T05:00,12.8698,74.8431,Mangalore_Port,1.0900953448138406,2.24,2.2,0.3340000000000001,1.4240953448138407,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T06:00,12.8698,74.8431,Mangalore_Port,1.3575617801077344,2.24,2.2,0.3340000000000001,1.6915617801077345,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T07:00,12.8698,74.8431,Mangalore_Port,1.5568206537640394,2.24,2.2,0.3340000000000001,1.8908206537640395,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T08:00,12.8698,74.8431,Mangalore_Port,1.641073094183766,2.24,2.2,0.3340000000000001,1.975073094183766,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T09:00,12.8698,74.8431,Mangalore_Port,1.5933851157504844,2.24,2.18,0.3330000000000001,1.9263851157504845,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T10:00,12.8698,74.8431,Mangalore_Port,1.4303505169111894,2.22,2.18,0.33100000000000007,1.7613505169111896,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T11:00,12.8698,74.8431,Mangalore_Port,1.1975379848979815,2.22,2.16,0.33000000000000007,1.5275379848979815,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T12:00,12.8698,74.8431,Mangalore_Port,0.9579190097458807,2.28,2.22,0.33899999999999997,1.2969190097458807,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T13:00,12.8698,74.8431,Mangalore_Port,0.776152106626499,2.32,2.3,0.347,1.123152106626499,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T14:00,12.8698,74.8431,Mangalore_Port,0.7025675321573406,2.38,2.36,0.356,1.0585675321573405,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T15:00,12.8698,74.8431,Mangalore_Port,0.7607317521743503,2.38,2.36,0.356,1.1167317521743503,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T16:00,12.8698,74.8431,Mangalore_Port,0.9415747070969289,2.36,2.34,0.353,1.294574707096929,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T17:00,12.8698,74.8431,Mangalore_Port,1.2054599075262757,2.36,2.34,0.353,1.5584599075262757,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T18:00,12.8698,74.8431,Mangalore_Port,1.491657973615247,2.38,2.36,0.356,1.847657973615247,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T19:00,12.8698,74.8431,Mangalore_Port,1.7329099256970801,2.4,2.36,0.358,2.0909099256970802,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T20:00,12.8698,74.8431,Mangalore_Port,1.8715595696426355,2.42,2.38,0.361,2.2325595696426355,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T21:00,12.8698,74.8431,Mangalore_Port,1.8733778707915532,2.4,2.36,0.358,2.2313778707915533,HIGH,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T22:00,12.8698,74.8431,Mangalore_Port,1.7357746495305677,2.38,2.36,0.356,2.0917746495305676,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-22T23:00,12.8698,74.8431,Mangalore_Port,1.4884511938471674,2.36,2.34,0.353,1.8414511938471674,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-23T00:00,12.8698,74.8431,Mangalore_Port,1.1863627835740524,2.36,2.34,0.353,1.5393627835740524,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-23T01:00,12.8698,74.8431,Mangalore_Port,0.8966976620673182,2.38,2.34,0.355,1.2516976620673181,FALLING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-23T02:00,12.8698,74.8431,Mangalore_Port,0.6830011086317477,2.38,2.34,0.355,1.0380011086317475,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-23T03:00,12.8698,74.8431,Mangalore_Port,0.5902434035242343,2.42,2.36,0.36,0.9502434035242343,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-23T04:00,12.8698,74.8431,Mangalore_Port,0.6343921749198925,2.48,2.38,0.367,1.0013921749198924,LOW,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-23T05:00,12.8698,74.8431,Mangalore_Port,0.7989626808335385,2.52,2.4,0.372,1.1709626808335385,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
2024-06-23T06:00,12.8698,74.8431,Mangalore_Port,1.0393450956210508,2.52,2.44,0.374,1.4133450956210507,RISING,Chart_Datum_LAT,Open-Meteo_Marine_Real+TidalModel,https://marine-api.open-meteo.com/v1/marine?latitude=12.8698&longitude=74.8431&s
